Model,Gelman-Rubin
a(high),0.9999174025631251
a(low),0.9999395379111863
a(medium),1.000099083277927
a_std,1.0004906668587557
a_subj(high).1,1.0003779892532139
a_subj(high).3,0.9999353192369872
a_subj(high).4,1.0001768387717245
a_subj(high).5,1.0002112055393277
a_subj(high).7,1.0000588640086705
a_subj(high).8,0.9999261459474728
a_subj(high).10,1.000163467352103
a_subj(high).11,1.000115542646588
a_subj(high).12,0.9999496834295276
a_subj(high).13,0.9999093074772765
a_subj(high).15,1.0000351180391798
a_subj(high).16,1.0000006970267332
a_subj(high).17,1.0001190730360288
a_subj(high).19,0.9999395502237529
a_subj(high).21,1.0011607067469033
a_subj(high).22,1.0007387933995402
a_subj(high).23,1.00041531836934
a_subj(high).24,1.0004259052099918
a_subj(high).25,0.9999051207348507
a_subj(high).27,1.0001910504659788
a_subj(low).1,1.0002146872963171
a_subj(low).3,0.9999467263663413
a_subj(low).4,1.000748748815368
a_subj(low).5,0.9999632542959952
a_subj(low).7,1.0007081882181688
a_subj(low).8,1.0001226785311919
a_subj(low).10,0.9999365114814049
a_subj(low).11,0.9999193918544765
a_subj(low).12,1.0000791603949333
a_subj(low).13,1.0004893598112583
a_subj(low).15,1.0005335970943858
a_subj(low).16,1.000305846726846
a_subj(low).17,1.0000696150344364
a_subj(low).19,1.0005348232290256
a_subj(low).21,1.0003808379182826
a_subj(low).22,1.0003857645388052
a_subj(low).23,1.0001729976014893
a_subj(low).24,1.0002361099425732
a_subj(low).25,0.999990986869806
a_subj(low).27,0.9999766017408648
a_subj(medium).1,1.0000832870568894
a_subj(medium).3,1.0002612999938207
a_subj(medium).4,0.9999568568864605
a_subj(medium).5,1.0006579362364802
a_subj(medium).7,1.0021855099412225
a_subj(medium).8,0.9999866807250782
a_subj(medium).10,1.0001187167246792
a_subj(medium).11,1.000044881484742
a_subj(medium).12,1.0000735194966248
a_subj(medium).13,1.0003804140843553
a_subj(medium).15,1.0003258525928438
a_subj(medium).16,1.0006382242986394
a_subj(medium).17,1.000875015305513
a_subj(medium).19,1.000308169488098
a_subj(medium).21,1.0005844921275546
a_subj(medium).22,1.0000975911254941
a_subj(medium).23,0.9999445716677826
a_subj(medium).24,1.0002318467759859
a_subj(medium).25,1.0001085108223056
a_subj(medium).27,0.9999566683042729
t,1.0001711778196989
t_std,0.9999373676791051
t_subj.1,1.0000479550513743
t_subj.3,0.9999309575078525
t_subj.4,1.0005986299304135
t_subj.5,1.00095728127296
