a,a_std,a_subj.1,a_subj.3,a_subj.4,a_subj.5,a_subj.7,a_subj.8,a_subj.10,a_subj.11,a_subj.12,a_subj.13,a_subj.15,a_subj.16,a_subj.17,a_subj.19,a_subj.21,a_subj.22,a_subj.23,a_subj.24,a_subj.25,a_subj.27,t,t_std,t_subj.1,t_subj.3,t_subj.4,t_subj.5,t_subj.7,t_subj.8,t_subj.10,t_subj.11,t_subj.12,t_subj.13,t_subj.15,t_subj.16,t_subj.17,t_subj.19,t_subj.21,t_subj.22,t_subj.23,t_subj.24,t_subj.25,t_subj.27,z,z_std,z_subj.1,z_subj.3,z_subj.4,z_subj.5,z_subj.7,z_subj.8,z_subj.10,z_subj.11,z_subj.12,z_subj.13,z_subj.15,z_subj.16,z_subj.17,z_subj.19,z_subj.21,z_subj.22,z_subj.23,z_subj.24,z_subj.25,z_subj.27,v_ES_AttentionW,v_ES_AttentionW_std,v_ES_AttentionW_subj.1,v_ES_AttentionW_subj.3,v_ES_AttentionW_subj.4,v_ES_AttentionW_subj.5,v_ES_AttentionW_subj.7,v_ES_AttentionW_subj.8,v_ES_AttentionW_subj.10,v_ES_AttentionW_subj.11,v_ES_AttentionW_subj.12,v_ES_AttentionW_subj.13,v_ES_AttentionW_subj.15,v_ES_AttentionW_subj.16,v_ES_AttentionW_subj.17,v_ES_AttentionW_subj.19,v_ES_AttentionW_subj.21,v_ES_AttentionW_subj.22,v_ES_AttentionW_subj.23,v_ES_AttentionW_subj.24,v_ES_AttentionW_subj.25,v_ES_AttentionW_subj.27,v_ES_InattentionW,v_ES_InattentionW_std,v_ES_InattentionW_subj.1,v_ES_InattentionW_subj.3,v_ES_InattentionW_subj.4,v_ES_InattentionW_subj.5,v_ES_InattentionW_subj.7,v_ES_InattentionW_subj.8,v_ES_InattentionW_subj.10,v_ES_InattentionW_subj.11,v_ES_InattentionW_subj.12,v_ES_InattentionW_subj.13,v_ES_InattentionW_subj.15,v_ES_InattentionW_subj.16,v_ES_InattentionW_subj.17,v_ES_InattentionW_subj.19,v_ES_InattentionW_subj.21,v_ES_InattentionW_subj.22,v_ES_InattentionW_subj.23,v_ES_InattentionW_subj.24,v_ES_InattentionW_subj.25,v_ES_InattentionW_subj.27,chain,draw
1.8278443331207477,0.4321832693612731,2.1860550692824674,2.293736541637617,1.8470668136139392,2.0157271061375264,2.1642197585137,1.8474647547646414,1.1896014968475523,1.6522746487149325,1.9892005808256659,1.8756252302854572,1.7010738468923758,3.081264541653204,1.8909165074375132,1.593454798877448,1.6451468572307453,1.3542099503207934,1.8716818162321798,2.1475242225207456,0.9835633050120903,1.383351914166274,0.405220983324664,0.11242267271654442,0.4327877253216188,0.33277081427640026,0.5406275016706402,0.5622482263240163,0.49273066053749126,0.46538743884349315,0.23409885308846445,0.475421265722342,0.4651688411992208,0.4018865486323854,0.4514431662867946,0.4024215093241012,0.5038546332823278,0.4460105204187525,0.37775167174589164,0.3232996562037736,0.4378073758814138,0.42616177315446296,0.20780766411989013,0.43075073603243735,0.459891438145259,0.20879774161288078,0.3362015412994936,0.5004345387599457,0.48060156993467845,0.3465541549093134,0.460269726557834,0.5517152647721537,0.4694041241797778,0.49445336762295855,0.4872114966346379,0.5327341426258171,0.4984032345505388,0.4163637584010253,0.5815428563238102,0.3386786656927116,0.6032375843121124,0.39333205346815925,0.42195845282294503,0.4260236806978149,0.45422904886443205,0.38770762506422596,0.03449744620757319,0.01014561639612232,0.03220493418872046,0.03517267241462888,0.021807889278864668,0.027257928887952698,0.026424437199585708,0.05009411565908405,0.0304767389219259,0.030435518116257058,0.024684264278764256,0.041490541910532766,0.02993115275331149,0.02393156354341578,0.02234924497638812,0.046805437205901246,0.02123959028544782,0.036469839122108536,0.03376653696932902,0.05697431750883869,0.01092532536326675,0.027607250710288578,0.023743300491046507,0.012131891600988263,0.029779087172464296,0.030894312010536967,0.021740848136830398,0.032117053001777765,0.02810058653194405,0.048624727795530315,0.014539350253158504,0.0298780232278269,0.027375298228882163,0.03770080380432829,0.03504707110131855,0.02604702031442257,0.020674273434919357,0.040700660935515415,0.021526155520007494,0.03277019338900593,0.04130237549511527,0.057430993205992056,0.0003102831144744739,0.023330166730074806,1,4455
2.0272726958824574,0.5717300675578352,2.122463673961577,2.267836514220821,1.9290802218440435,2.0858514434853546,2.0252558418623545,1.9450099264994343,1.199953434779427,1.7364072167323847,2.045080776910333,1.9231982674431065,1.5373357336445812,3.2778959628660322,1.881864186381959,1.7746473241278438,1.6377372854590064,1.274015486716912,1.8457839332234598,2.145438061880077,1.0411158735041823,1.2681961141178384,0.4344603490528175,0.0954059835826822,0.43965784384329537,0.36747093509662077,0.5370464203298191,0.5460712987419885,0.4957078477386452,0.4502900303738315,0.23631904628877207,0.44143761524311464,0.4574694932842169,0.40617989257281045,0.45842975299224886,0.4266575149235098,0.4637540117511576,0.42668534006445863,0.3687482161193746,0.3305294857508986,0.43051490587059005,0.4195592160538294,0.21830599656142383,0.4363556442532367,0.4464781797474012,0.22636789498254384,0.3258475421325465,0.4986398182658214,0.43085486040048915,0.38584272775723333,0.48359208362942024,0.5434832164731455,0.5301076860367009,0.48212080925574646,0.4372663654893263,0.5336330418646851,0.4785183160800312,0.3858675394173007,0.5648826381390329,0.3296013754232776,0.5972271804118121,0.4034528546082175,0.4536932561945679,0.4084577748437171,0.4352026134498689,0.3939745167802261,0.030341048928838547,0.008721626785834703,0.032281969405457626,0.03431870586760602,0.023052243164452327,0.02972020560481175,0.031369476936458945,0.045854525665026694,0.023978522400321466,0.028495507949662924,0.01998109015787594,0.04266661713011697,0.02313169039246298,0.02297485718713714,0.021969255946386906,0.04397980535518348,0.022079955556356327,0.038027043152398174,0.03483770192226755,0.051415744832331314,0.013071855818567768,0.030215789962803545,0.030709626008500402,0.009521071429061945,0.032915766569145286,0.031540444326726105,0.023770744402894138,0.032703196023938334,0.030835082195523788,0.04876214206257458,0.01090959853801768,0.037455044976188664,0.02596708567042605,0.032161127244504636,0.026557780175732383,0.026061418223537348,0.022518269116088487,0.042735262651079645,0.027594043347696988,0.029066669046094538,0.0357318537241816,0.05255963837599405,0.0095915350175555,0.021460669764917083,0,4961
1.8887019549087074,0.3900857813732718,2.2963951868473007,2.289587496141657,1.9325266687084395,2.0430991722750687,2.008529518488137,1.891779893673769,1.1890004894175121,1.774472882275799,2.055746097692937,1.8972424036771385,1.5365888604494147,3.2386863480161883,2.018116932184207,1.7026491691328995,1.677974486648504,1.4220081035559424,1.8845473400093402,2.15859556544091,1.043608135925545,1.3079222281673821,0.3849098740210506,0.11459260584043256,0.42862110193194713,0.35645888679027327,0.5121238990318526,0.5701496534640621,0.4984688517367376,0.45524182532619845,0.24237710927848913,0.4415560062337447,0.4627102892954929,0.40225434755467393,0.45625761300842105,0.49334407108741235,0.47117633741283105,0.43982619267585366,0.35826059525287973,0.3213315108327845,0.42433828266145857,0.4295691083642633,0.21859565150678084,0.4384655186661237,0.4458943224715698,0.2619111110848578,0.32542487278171106,0.5098101738148344,0.44845929663304496,0.351376561396963,0.48204570096686256,0.5660577743551927,0.4945681142927316,0.4952899214033279,0.47257274956081596,0.5255181849093246,0.48384976038888233,0.40793032059472795,0.5308077975613642,0.34124691715166766,0.6061714997609886,0.40826462934009605,0.4314548633140272,0.39219595691366527,0.39309146316202737,0.37871815066096304,0.026470615046535993,0.00897901049701974,0.03081470713192376,0.03666393571922105,0.017765764681812457,0.029970581220958893,0.030804624721543147,0.04516003550130547,0.020367769307496446,0.029761694095737513,0.02628247118182274,0.032897965309811865,0.025729018340963777,0.026010870482537543,0.03062693897035986,0.04223283916419972,0.018543518964891738,0.03500307743123529,0.03943911290560265,0.04983711170285836,0.012776004462460903,0.025961620114140056,0.02807636889020864,0.00733796308586645,0.03394232986869587,0.03353805792935753,0.02221266307197391,0.028007072181193443,0.02820246908347649,0.04777978153469589,0.012904047925519023,0.028175315894739393,0.030012369851532644,0.030108843345062003,0.029969548621316948,0.03058780839699574,0.021957384174263093,0.04335338513182751,0.019525183195663626,0.03013005636737078,0.0329706675119761,0.05000486933975865,0.010813831221528306,0.020327578519329863,2,1917
1.97271929204307,0.5897244940022263,2.2240884819809206,2.2548209789319813,1.6885811871934482,1.9852780739772145,2.008545146293663,1.776180158220671,1.2119588496206157,1.7380021983805096,2.029486102852141,1.7353766598294473,1.576988386715997,3.3107845497945037,2.117140046207784,1.7473626816324273,1.6585790837408818,1.2438072415316266,1.9556815094281825,2.0450395892137148,1.0015031978064037,1.2967481565710974,0.4202723270627321,0.10077526804426949,0.43823217098826944,0.3712017729185204,0.5549572256214088,0.5583617057962937,0.5062104696871602,0.4651945633184807,0.24018323321876145,0.45630236609143693,0.46992637460305703,0.4332928418158803,0.46297430230056724,0.4657792442193487,0.467327309712333,0.44188599313216825,0.3733153174214868,0.340161891223498,0.42750676035154994,0.44766155839920285,0.22618813968445456,0.43883179471787215,0.4684591929654761,0.24351288413003158,0.3377383410219816,0.4807143339217428,0.4820072578057723,0.3646649424083606,0.4854348993153585,0.5265569167823314,0.501149278124458,0.5106894262396174,0.47696827050544566,0.5205818943153857,0.4937758195377417,0.3958702886069071,0.5448713528620809,0.329572250966037,0.6148064989257268,0.4247430137863315,0.4334616154762778,0.4082799807836016,0.4531217434763482,0.37647279169166825,0.029771769296783247,0.011789556602870371,0.03138046776829395,0.0366169334486251,0.017641312796016603,0.02387268074042597,0.030986465440598947,0.044343899521112576,0.023043141154725014,0.02297273862787793,0.026321245438844017,0.041473626681616915,0.020569760951438996,0.024178655925199438,0.024497782095660857,0.0512980712079944,0.018570416894769123,0.03360597908613077,0.03673974338565835,0.05250375019464269,0.01231075761726903,0.03488240555347498,0.02976630261105119,0.013293539277493355,0.03285412802456763,0.027610068083466416,0.023442291186846823,0.030785539756247118,0.030439943951322372,0.043744803968790894,0.016601897867149298,0.03554578108197554,0.02845734890970582,0.03325220248522557,0.02477195620127194,0.028436654184761122,0.02607327840028776,0.04223433699191657,0.02435711910673485,0.031966750543033405,0.0343574623656301,0.05856239018395501,0.006469700299984392,0.02716303877308897,1,4378
2.147866304719612,0.7098156806085549,2.3357028180534516,2.225931507545737,1.7820522191252026,2.1050488472538027,2.0193257725080387,1.9429671553659724,1.2076755495464686,1.8365159640652307,2.069949222544539,1.8670373651825394,1.5360763069107461,3.3546923844243977,1.8866557370575072,1.7243830684120591,1.663086939885694,1.289201555388741,2.0464369617283764,2.0336301859972394,1.0808635707042322,1.3058652973941929,0.4100681293536092,0.09501458135776175,0.43194509282793403,0.35096662653373506,0.5305582323525055,0.5275024584584174,0.4926394754439368,0.42625028610524673,0.23094432238106943,0.45098980310479525,0.4465051149293568,0.4051596713524036,0.4703557549176725,0.4164924959223733,0.4855724419785979,0.4331485211738996,0.3555515064147472,0.3312776716314493,0.40751449965262354,0.4165761971049835,0.2074397240435739,0.4473456500819217,0.46353838138835324,0.20161986784039876,0.3166992478497867,0.47726538140251223,0.4286819431011232,0.3670571275597241,0.49399881489390396,0.5350078106921932,0.5231240860786998,0.510274597411877,0.49739074964093805,0.5133812854786503,0.49672588605891976,0.3853737026027789,0.5711728488362434,0.33587921354910705,0.623914615705269,0.41808407551225774,0.4108197499344104,0.42173344792973233,0.3862332295725433,0.3594520511641284,0.030967899313158843,0.013241966288898786,0.037930120743634235,0.03315849816069838,0.019383794845488602,0.0263010313522654,0.029662191151648882,0.04315744889978736,0.025921742113532008,0.031167763315020313,0.023311557734779442,0.04283589325707467,0.01914571505461484,0.022426320076138314,0.023046876047703755,0.05343430454693253,0.019830577769157885,0.034061950820958066,0.03993222130475683,0.0440936572563206,0.015103628839260148,0.034467897078514054,0.029021160461829766,0.010163800847112645,0.03463010536292614,0.02726863268932264,0.020730292914292514,0.029762096007507406,0.031535937985096456,0.045082241115594404,0.01472391514739188,0.038989671436155976,0.025870204917884363,0.033961150411965776,0.02890846549420263,0.025663217891447532,0.02020242482997788,0.04631720789466574,0.021856281277031667,0.02950002116415963,0.03508767295404894,0.0466780580075159,0.009141844055649124,0.027910997259790977,1,3617
1.82961998280947,0.530267585184461,2.2983690141528577,2.2191012804506376,1.8238627108134124,2.1106217868487733,2.1090217018308874,1.943267857246027,1.2244594788708665,1.723553394463209,2.0913443806959697,1.942730551284189,1.5495536623277868,3.322701443774968,2.064204320071686,1.6712889719660526,1.6477965896107762,1.3210445597482696,1.7970592620566563,2.1762941024905076,1.1127297576459865,1.3131796022395088,0.39433796589118414,0.07335410327742611,0.4336557328871539,0.36740509324904763,0.5219553100212061,0.556552780528044,0.48364658439111863,0.44432155430672404,0.23382117423758278,0.45804019054601736,0.4523336098392419,0.4078768129665077,0.4605544194585316,0.41509167248868584,0.48816829161656927,0.4264458014892556,0.36463869826964856,0.32736514376715714,0.43975604185862915,0.4178255145570493,0.20504924888749798,0.43626601962774686,0.47275023746532413,0.21750970061909652,0.3272846615867131,0.4690632251482131,0.4573478187885644,0.3421681290521177,0.5015966788459197,0.572749371984344,0.5035932635411334,0.49192889769865633,0.48472495163895124,0.5359856089012393,0.4797890896334575,0.42294194507950716,0.5696731329781848,0.35419837534926985,0.6140477874916993,0.43235511455640263,0.4476217741265971,0.4170345393337495,0.4261124108548498,0.383369160470732,0.03022832091165744,0.010758268343110998,0.030704629490472733,0.03594869415674605,0.01532957372854563,0.03232518976061646,0.031246650868142902,0.047328765689194065,0.023154278536616207,0.026639604767115854,0.026452131069073792,0.042595737602866515,0.025911419963441786,0.021899987838828204,0.02497353308842684,0.045103449130025036,0.01571761039795258,0.028774714689885558,0.03386227959286952,0.05260313732980026,0.011676141310021898,0.03097012708561961,0.02766952077225249,0.011395477031754747,0.03138541210532028,0.03178136900614127,0.018097162266227183,0.02693882527772995,0.029212249229566573,0.048964268933462354,0.015028777825422938,0.03488893507805996,0.02641672426415155,0.03538573443680985,0.030291383833785147,0.025575725894269076,0.022133890012500178,0.04353752915886432,0.018081973776082075,0.026434604290063918,0.03424836023589413,0.05461445893737226,0.0013134304726273235,0.02422134880215085,1,4165
1.813155336026826,0.5054198519147152,2.4004788473680505,2.1784400389184766,1.900668590391671,2.086273708531866,2.054601161521421,1.9870514289613528,1.1488761671879364,1.711553109740127,2.1278004099993293,1.921561034125616,1.528019829910951,3.2042910412106678,1.9460069426192592,1.7646746269058526,1.5935010770494042,1.2746563474995278,1.7829264003921892,2.00229000349583,0.9453817279439813,1.3272637077105864,0.40501631068475447,0.1376730710183506,0.43947574321703653,0.37753435892513104,0.5282610515673669,0.5530612834139625,0.5008493880083442,0.4407212870711973,0.23589212104360052,0.4573213304807604,0.44643067760939087,0.4234329571972041,0.47121435002442985,0.43341109087917484,0.4974445884402797,0.42661845849582475,0.3730338592138352,0.3240196582200547,0.43155075218007394,0.43548296918472545,0.23298941564756684,0.4426039275452829,0.45662453681441123,0.18705202606299387,0.30399650413725987,0.48459237902018987,0.43248582110902745,0.3592392901502516,0.5020004110166715,0.5489569915164262,0.5151967518240393,0.5095968089368045,0.4461418533661503,0.5260350877934205,0.4785520747705275,0.4191794266250098,0.5569946520770327,0.3250091970634778,0.5927751513024737,0.4177839073511381,0.4592565400948839,0.40839463969735096,0.46329139765190647,0.36025573588772686,0.027260390639443986,0.012541787330725399,0.03335258920437064,0.037839368017209704,0.021020709271098142,0.03275499504807115,0.030377018413793498,0.03938441917543556,0.024015455750849662,0.032616382908025404,0.024643143832933118,0.04670710830087895,0.02092463773589279,0.025014973415757015,0.016920402561290564,0.0444560191771078,0.019723422179307712,0.03430071873459829,0.036923210115339396,0.05861518188676647,0.008000502411036454,0.02463146277571897,0.02916707534036936,0.01101881959786655,0.03582793551080142,0.030127403566872178,0.01980843393915746,0.03458734985566926,0.030120605378387535,0.04494572656426596,0.015572953613813459,0.03526913254929552,0.02676047354373175,0.04169693058397715,0.025455987070656296,0.029045089588746912,0.012071089462644683,0.042250945378282764,0.021913368682331857,0.02920877670911451,0.029372375684231025,0.056701384207777636,-0.0020465512328762137,0.02325947376270572,0,3152
1.789447601485003,0.46437826443396074,2.32535512102865,2.139897518687535,1.8938248242703146,2.0016296261413973,2.049667286426887,1.8258730633535893,1.1603588227318045,1.8066097226366389,1.9029717977050369,1.8702323607293634,1.5464844325514695,3.1770065587041167,1.9839718863979783,1.6301232298319055,1.6441195406594582,1.2371576192381364,1.8138809256741042,2.0425383330371005,0.9475171718686126,1.3256949972571699,0.4334654707344047,0.08369109670559441,0.4331025522936169,0.379453700517217,0.5167663284120304,0.5292038996883819,0.49625523629109924,0.463674005142915,0.24872500905936595,0.44667511312162433,0.456868890187556,0.41892619880246357,0.4551503706993795,0.41358585661303626,0.5012050716387857,0.43633325832079156,0.36976467102928495,0.3358849435611927,0.44755224191660187,0.43180364881667405,0.21652195255429543,0.44079309287567153,0.46484005057962924,0.21716706693556576,0.3364539382057247,0.4998983458263405,0.4383443178826122,0.37151716225331954,0.5072990583574082,0.5555506944451258,0.517096519959376,0.49110558238437363,0.4610884254084607,0.5343433077479849,0.48305789988390013,0.39779444814207965,0.5478844728805,0.3353739288682413,0.5968343538269613,0.40205400439072947,0.4267760007396944,0.41055387238868657,0.4474438914822701,0.36239113528786493,0.029393123924373158,0.01316270740026386,0.030495402937440443,0.03143074766993985,0.01997035182720034,0.024100659066461444,0.033683552446083904,0.04290706710517146,0.02417517674570099,0.0297671371083833,0.020713811309104827,0.04466629930877199,0.02380424865088839,0.021584206171825812,0.020870500557368322,0.04827470071008661,0.018459187969000566,0.03426618729398245,0.03706818412773012,0.04783871834974493,0.005712886841000034,0.02655130290387602,0.026058615083697684,0.015594355367874124,0.03480705753254336,0.029285974419587194,0.021295278175871193,0.025053434146211893,0.028807358524973653,0.04797303500457818,0.012173054431140633,0.040542917369191286,0.023819761193633854,0.03765096898297519,0.025102640376866617,0.02310317976684581,0.01993852846762768,0.041738206661469233,0.02258744598373004,0.024281409191044285,0.039938163082126166,0.05066876280102063,-0.003744938893815783,0.0214523295545195,0,2777
1.9960669735942196,0.4923185271689652,2.2608774773569773,2.1789193395474356,1.7734302943882911,2.1874754145987594,2.2081628842240097,1.9034362767916835,1.228165120541857,1.7356151995277989,2.0489666244564337,1.8849669368447821,1.5373486079886989,3.2098149737760338,1.8648660802475554,1.7193858070931092,1.6147007007944403,1.3049610288373907,1.9439755365895781,2.170412140616465,0.8991346142365596,1.3007820470023592,0.4228220622754423,0.08889621063647761,0.4432490159848765,0.35557098436934975,0.5383279152063826,0.5233790677023752,0.49492994366493465,0.46229167866598037,0.23501139515396752,0.4556278921001512,0.45798842626570385,0.4149126463204918,0.46276820173460953,0.38955930477368633,0.48260656294525023,0.43438049898020864,0.3601348724926039,0.32793776681948067,0.428270652531121,0.4211568796465375,0.23139350956671492,0.43631504565020884,0.451281206248233,0.21933590016538057,0.308277119770379,0.5205729638265335,0.4290269664315516,0.35820159201847285,0.49803989714943614,0.5742036798751574,0.494185114812853,0.5393092069117738,0.44502779588045627,0.5104143589406678,0.4822063142499552,0.4108531163954043,0.5690893898286228,0.3413562592380619,0.5813615957048388,0.3988494535971888,0.43447917195171204,0.4147654720875543,0.48452253858368316,0.39319433851580715,0.03163774978042946,0.011393628410845187,0.03066435403758065,0.031284217210954944,0.01805385599363873,0.021013843298484942,0.033697638392414006,0.04663207062967468,0.02193761130218211,0.029841561111437598,0.026847894394073625,0.043402703316199845,0.02419076800864072,0.026050100503481242,0.020571552229568833,0.04500913452451151,0.01751580382377685,0.032016761683834855,0.03549440220858688,0.05871070276808929,0.004647763071654437,0.027130047677802357,0.021969111595510415,0.016231882499638417,0.0348045887641576,0.02546878241738178,0.02062764501464814,0.029490774343224526,0.03412235714955079,0.04275048237624969,0.012325483266456543,0.03445485603534888,0.031590452332323056,0.035733042566389144,0.025027527524665173,0.027232370817700486,0.013883815857814362,0.0429446282211514,0.01997088524568833,0.025588734754495395,0.03714773210392602,0.05471624897600149,-0.004561612075611808,0.019229802579698203,2,4395
1.9012919884628259,0.49760065301378464,2.3333055812645362,2.196547571277177,1.8867999702050915,2.0424955294333245,2.030304914936798,1.8873703427747317,1.2367238682904913,1.648873548513266,2.092190787313882,1.7787045538510358,1.5564811273144514,3.164758438847482,2.0593688212197043,1.86780734630354,1.7405929554350634,1.3548758272170018,1.9122510856135693,2.0606644191180843,0.9167777190161787,1.2998125749184015,0.44591998688951906,0.11053994952484184,0.4368445586918939,0.374625620057088,0.5250185759051349,0.5589544222982051,0.48881833689371673,0.44998018861509514,0.23034962602431205,0.4604909372665719,0.4498583376744194,0.4293266225606341,0.4602631754221609,0.40527422404063507,0.4772156619547687,0.4274404089795232,0.3413830503003624,0.3174887643206111,0.44630096360566407,0.4337088052538424,0.22636350254684812,0.43137669966849174,0.4586901643031319,0.17226993706046662,0.334267095287351,0.47731024144788087,0.47215489256227516,0.370691348303411,0.4965579478807454,0.563119608079722,0.5036734282482628,0.50765323747978,0.4947990096428475,0.49792173758682834,0.478001318394622,0.4110571386724989,0.5165956928493335,0.3186393604579738,0.5833170840468913,0.4211559070697274,0.43505622874685285,0.39809332089938787,0.4315657681589876,0.39018522510940856,0.02778784719205284,0.01327284078453473,0.03141670623692903,0.03744262527037136,0.01892632331752303,0.02921772839857133,0.03016703088395357,0.0434961492430292,0.019817528140368336,0.030611135179746854,0.019462585234260074,0.04086141664832993,0.027840545728299027,0.02134441094393136,0.025624156744278707,0.05268068099342985,0.018138679994697197,0.03308937971018067,0.038643094412044145,0.05168690100586795,0.011567479220329694,0.03398317063978715,0.031406364077618036,0.013037241099742882,0.034356698937406976,0.032363196063220495,0.026324600129890123,0.025230956199573502,0.03129362744685117,0.042735571556246583,0.008000360890716457,0.03355894199629172,0.02448730582850107,0.03302701814078964,0.029781090100689547,0.024225022783088905,0.020034691630917735,0.048763157599904315,0.022415540948372822,0.02886427735193265,0.03617199828702104,0.05053222350112329,0.0005882974061508931,0.02996920550536594,0,2869
