Bin,Mean_qRT_E,SEM_qRT_E,Mean_qRT_S,SEM_qRT_S,Mean_pS,SEM_pS,Mean_RT,SEM_RT,Mean_RT_E,SEM_RT_E,Mean_RT_S,SEM_RT_S,Mean_CorrectProb,SEM_CorrectProb
1,0.600216228922356,0.0396624822267844,0.399783771077644,0.0396624822267844,0.501747030048917,0.0132174457455948,1.33688793286186,0.0246313879436516,1.34317140067092,0.0381144248693706,1.33064822179242,0.031288708289799,0.841940532081377,0.0102043545477906
2,0.526787590870965,0.0156634958729928,0.473212409129035,0.0156634958729928,0.479253112033195,0.013137467842013,0.95457059589142,0.0162975569778941,0.928830230419378,0.0225874410974165,0.982539564434637,0.0235092932217965,0.839652448657188,0.0103125031139323
3,0.505692459947939,0.0176295828033493,0.494307540052061,0.0176295828033493,0.46911866759195,0.0131464379015552,1.01073406178127,0.0183279674174971,0.963983929251151,0.0257430793871239,1.06363916738117,0.0259023652559595,0.838154808444097,0.0102985658127698
4,0.495108054441754,0.0117978497288065,0.504891945558247,0.0117978497288065,0.459610027855153,0.0131513752140599,1.136409977575,0.01910358956069,1.09501011882761,0.0253864649057756,1.18508617513254,0.0288317436050195,0.83592534992224,0.0103272337451554
5,0.46600291241632,0.017575342156265,0.53399708758368,0.017575342156265,0.469571230982019,0.0131244202932255,1.47799104758599,0.0254781837717242,1.3919862066716,0.0300956865127758,1.57514231854525,0.0420011691778407,0.809225957779515,0.0109864977560628
