c:\Cluster_Github\HDDM_Vero\figures_dir_OV\macleod_cluster_out\OV_replication_For_paper_3\diagnostics\OV_replication_For_paper_3_posterior_draws.csva,a_std,a_subj.2,a_subj.3,a_subj.7,a_subj.8,a_subj.9,a_subj.10,a_subj.11,a_subj.12,a_subj.13,a_subj.15,a_subj.16,a_subj.17,a_subj.18,a_subj.19,a_subj.20,a_subj.21,a_subj.22,a_subj.23,a_subj.24,a_subj.25,a_subj.26,t,t_std,t_subj.2,t_subj.3,t_subj.7,t_subj.8,t_subj.9,t_subj.10,t_subj.11,t_subj.12,t_subj.13,t_subj.15,t_subj.16,t_subj.17,t_subj.18,t_subj.19,t_subj.20,t_subj.21,t_subj.22,t_subj.23,t_subj.24,t_subj.25,t_subj.26,v_ES_AttentionW,v_ES_AttentionW_std,v_ES_AttentionW_subj.2,v_ES_AttentionW_subj.3,v_ES_AttentionW_subj.7,v_ES_AttentionW_subj.8,v_ES_AttentionW_subj.9,v_ES_AttentionW_subj.10,v_ES_AttentionW_subj.11,v_ES_AttentionW_subj.12,v_ES_AttentionW_subj.13,v_ES_AttentionW_subj.15,v_ES_AttentionW_subj.16,v_ES_AttentionW_subj.17,v_ES_AttentionW_subj.18,v_ES_AttentionW_subj.19,v_ES_AttentionW_subj.20,v_ES_AttentionW_subj.21,v_ES_AttentionW_subj.22,v_ES_AttentionW_subj.23,v_ES_AttentionW_subj.24,v_ES_AttentionW_subj.25,v_ES_AttentionW_subj.26,v_ES_InattentionW_E,v_ES_InattentionW_E_std,v_ES_InattentionW_E_subj.2,v_ES_InattentionW_E_subj.3,v_ES_InattentionW_E_subj.7,v_ES_InattentionW_E_subj.8,v_ES_InattentionW_E_subj.9,v_ES_InattentionW_E_subj.10,v_ES_InattentionW_E_subj.11,v_ES_InattentionW_E_subj.12,v_ES_InattentionW_E_subj.13,v_ES_InattentionW_E_subj.15,v_ES_InattentionW_E_subj.16,v_ES_InattentionW_E_subj.17,v_ES_InattentionW_E_subj.18,v_ES_InattentionW_E_subj.19,v_ES_InattentionW_E_subj.20,v_ES_InattentionW_E_subj.21,v_ES_InattentionW_E_subj.22,v_ES_InattentionW_E_subj.23,v_ES_InattentionW_E_subj.24,v_ES_InattentionW_E_subj.25,v_ES_InattentionW_E_subj.26,v_ES_InattentionW_S,v_ES_InattentionW_S_std,v_ES_InattentionW_S_subj.2,v_ES_InattentionW_S_subj.3,v_ES_InattentionW_S_subj.7,v_ES_InattentionW_S_subj.8,v_ES_InattentionW_S_subj.9,v_ES_InattentionW_S_subj.10,v_ES_InattentionW_S_subj.11,v_ES_InattentionW_S_subj.12,v_ES_InattentionW_S_subj.13,v_ES_InattentionW_S_subj.15,v_ES_InattentionW_S_subj.16,v_ES_InattentionW_S_subj.17,v_ES_InattentionW_S_subj.18,v_ES_InattentionW_S_subj.19,v_ES_InattentionW_S_subj.20,v_ES_InattentionW_S_subj.21,v_ES_InattentionW_S_subj.22,v_ES_InattentionW_S_subj.23,v_ES_InattentionW_S_subj.24,v_ES_InattentionW_S_subj.25,v_ES_InattentionW_S_subj.26,chain,draw
1.873900627752956,0.4724109651448771,1.911354832704422,1.6545873004898435,2.2148241783526963,1.7024019978754237,2.040906613763729,1.5662361767147042,1.5019180621101687,1.9036312252575693,1.062630860123615,1.7260356985536398,1.1896994905657041,1.7651564097881502,2.1605110887629873,2.530612472496486,2.25722008061686,2.6851832129884197,2.527971981401561,1.7473180109736366,1.3932713130474288,2.159719254691914,2.4017454068891118,0.40039720754660924,0.08992604504439201,0.3682656714065028,0.3010067629331813,0.44564244096277783,0.29400504098954333,0.4468363063721683,0.5929535518260751,0.39733263550079445,0.4569458544026798,0.3701449758641784,0.4349528453775486,0.39300482848152374,0.3861363271187981,0.3567941360950768,0.3629329263307087,0.4285063969131246,0.46110308994916677,0.34426884470569874,0.3534069685358376,0.3347102494271096,0.41168337109683395,0.5561188519070088,0.03960411210398182,0.011070798326579003,0.038447536441637245,0.024390557904267626,0.045832966944829835,0.0567095631453303,0.037463192667909886,0.030814273754470416,0.04941921559602605,0.030870648929022193,0.05599326180183255,0.039800292595526546,0.050269831466162825,0.05494226834579546,0.0357428054241371,0.04002273531656919,0.0471199500191765,0.042544586133429096,0.0568801885179558,0.03702928138885807,0.017718636271875244,0.029750540850873676,0.04897404998872986,-0.04899791323557036,0.01508312666861997,-0.04880967301410752,-0.017983772197679042,-0.046857787898348074,-0.050656213977984144,-0.03937091660816329,-0.032991358868109985,-0.06318584798642533,-0.037727076866651485,-0.05819589126289415,-0.04062145328887561,-0.07090850676088982,-0.06093122302696172,-0.037513797463137634,-0.04272243488330407,-0.051192002450398344,-0.04789106516640285,-0.047252050658411024,-0.03254500900792452,-0.018451308498089035,-0.02306586763907222,-0.04553956807541966,0.04362969377751609,0.00971264917742131,0.04185978634624707,0.044088469948318956,0.04342327427090101,0.05615591991233696,0.03406831405013946,0.02708559378280423,0.05825616181640758,0.03700118690791167,0.036725260186810285,0.030332541431966027,0.04451842457016892,0.049085291255755684,0.0465879711089197,0.03275605638220046,0.0376476730646071,0.04423273518922908,0.052159515456589874,0.03575133086348658,0.023680138362328462,0.017113876639748254,0.050131027998666866,2,2750
1.9380138185338887,0.5839610147321,1.7521098664257306,1.7234314387470844,2.1361607186942333,1.6778069448651094,2.176243735853055,1.6656305251566603,1.688552160286955,1.9226833946221937,1.018986898445668,1.7067354416844063,1.3143645871221232,1.5671289797978045,1.9725340265841282,2.2420197896502962,2.187018390038215,2.7822458061479955,2.304321864996523,1.6928115756945565,1.494197436902873,2.132634957050965,2.417554958243228,0.40175142134300257,0.07967884663617356,0.3934816938005181,0.29215553968824093,0.4324250695080298,0.3025299700831124,0.4146861624989069,0.5713166305553592,0.3596199316535788,0.43752638621043394,0.373367962172107,0.4468220278035221,0.36773743169685297,0.4067520176731951,0.3696208009777953,0.445217498481042,0.45023272246692614,0.42219934119304336,0.3794550396168433,0.3546456651899341,0.3317005509729854,0.43910685437658814,0.5486202370705165,0.04370901232237313,0.011177539062722026,0.029791081888992616,0.029770796611988545,0.04224242704291329,0.05330779017437495,0.038767156742815244,0.029844379636872635,0.048931166858583806,0.033901390651629455,0.056542808121311273,0.0428592325664785,0.04743500226233276,0.05316962447950954,0.0338383098110775,0.042214369010097716,0.03517399162498862,0.04455568330745155,0.06080536047237042,0.03763027529086518,0.022945240811830428,0.024261650647756556,0.04126427441838754,-0.04219161840851315,0.008907059244524854,-0.051597427286067775,-0.02472653345246663,-0.038398158845887334,-0.0474718068240122,-0.04065394749301458,-0.03474228806326933,-0.056401853106804,-0.042367878348189156,-0.052854114878878956,-0.048437531979317994,-0.05443022136364241,-0.05194300102010817,-0.035220939336118855,-0.04593921992853975,-0.04635878800592524,-0.052158082142428404,-0.051027867013225356,-0.02912414221861729,-0.024267043915484822,-0.02599160036029874,-0.05133133814267986,0.04269261394145425,0.011520065269287474,0.04235241028057465,0.050432213352141236,0.03884716985748363,0.04981655553546577,0.030662831689482275,0.02733147899302022,0.056039366308203074,0.03560229952503496,0.0346729722739887,0.038589197506718534,0.0430294001758732,0.04674302171801672,0.04392327188969056,0.036814994823219156,0.03678276511157416,0.04598915999052575,0.05272006833731667,0.032482819383584396,0.028235438233273083,0.01417282052196013,0.05052324174864656,2,302
1.9052542169916544,0.37988434170672436,1.710054752600065,1.7046172895730818,2.1160234655799464,1.7354198566031538,1.9873410479417901,1.6562485292976121,1.61100390367693,1.8676097481055076,1.0219709082864399,1.7436097757702362,1.2034523547220535,1.6357344852835274,2.0746077366875157,2.2529738060320526,2.29026822709839,2.5023398429493104,2.227143657701705,1.8971215524718719,1.4366360383887982,2.260525254942163,2.4315548779536993,0.41776958048397694,0.07752088664520354,0.39623696246121354,0.3072492179113373,0.45438652139117014,0.2960067665055269,0.4218888510454192,0.5689871560021356,0.363485923660839,0.45928767458660236,0.3716971534712542,0.44669928079706983,0.3920961651278875,0.4135884586102886,0.36586128559704584,0.4143237983814758,0.4307539944075539,0.4443032736716867,0.38212534326096864,0.33380285447626856,0.3253023000758537,0.4262909084402551,0.5361788895180704,0.04131972709648167,0.014783682461937316,0.032570897765021374,0.02984654278470292,0.04524809472780105,0.055161928216256165,0.039510753342998695,0.026168408065508346,0.04998381960229646,0.03621081814959818,0.055647688394080616,0.03979952191057438,0.05252634100875353,0.05364395897466823,0.03574990377891685,0.03828781480571698,0.048073523675743524,0.04319375510028295,0.05953107590235315,0.04014939396126464,0.01830775494496171,0.029462110322567316,0.047831940770544125,-0.0434212742206327,0.011303721652551217,-0.04570390260033311,-0.020491951177144654,-0.04112362014447267,-0.04980325129518554,-0.0401494039772407,-0.03553249294638568,-0.062261555708522834,-0.046249302632945,-0.06120307436025166,-0.04342532720134526,-0.06545921607494211,-0.05847958812310619,-0.03789704582486022,-0.042177616517852734,-0.05589576821538768,-0.04928256454899318,-0.05292660773275655,-0.0346799793323862,-0.02312183993935681,-0.028646295295974983,-0.048153062540631314,0.04219300116421451,0.014027777631309496,0.03875779803364837,0.05429982815401369,0.04323641462693379,0.060277232265050565,0.030793012388589627,0.024022307352063385,0.05625962296673392,0.04483736677557873,0.04548932768597803,0.03231136281873789,0.05397586140944201,0.05031141515727771,0.043780588719948235,0.03449464850780311,0.03868216263675042,0.043736399329344845,0.051935193437389074,0.042092843470832246,0.023639386381283056,0.018529511481992722,0.05087100563235963,2,2097
1.8229143297872514,0.4912993108881033,1.8405990174388476,1.7871634750243368,2.195903143390618,1.7005719156850512,2.061138526714528,1.5758002456452833,1.4721042439337453,1.9291444284596213,1.033241442468223,1.722159360908641,1.210148069558867,1.6813113949470757,2.020445598652565,2.1239174902720714,2.1116630324071597,2.633911769972974,2.468957505694361,1.951007336991255,1.4445116108156737,2.2882782093736664,2.4190383343163053,0.3895346559234507,0.07572463201907537,0.3688142142005735,0.27636426337183073,0.4003058484033503,0.29892189194550384,0.4276772288188327,0.5880690531183578,0.39444340258684374,0.44118691223230655,0.3752998571772015,0.44848624874463827,0.370045405917942,0.39563640391044513,0.37367265080512324,0.41748948045339807,0.4427409091985455,0.45189675509660726,0.35551065632651996,0.318804752059428,0.3322786735013775,0.42035661383897177,0.5446067925313997,0.04136392264791584,0.010319838968722812,0.03168867837900509,0.020667048457786517,0.043909667110302045,0.05815128143095323,0.03865477044245583,0.03559714852510612,0.04468728039075195,0.03739875893128061,0.055641558542005094,0.043792518779371174,0.05006234605470948,0.046640071322200466,0.037581872095146074,0.037212053311572325,0.044550974025545434,0.04574248150803905,0.0585348806681417,0.03351292480464937,0.015246897191856875,0.02974724978122454,0.0479904888951345,-0.04264291543551914,0.00992169705653019,-0.04532774970725229,-0.01570117788912404,-0.03944950836012334,-0.048117839073171784,-0.044668517511092,-0.04162313715964492,-0.05651411954588942,-0.04943948748864263,-0.06402736698401164,-0.05345947971705481,-0.0606045121919859,-0.057384718466590046,-0.039640472175163276,-0.03639237473474116,-0.046452062326120314,-0.04982742983122528,-0.048361966850797626,-0.03571432859202988,-0.014936292822215163,-0.023271501568068165,-0.04704645674696041,0.039401105791539826,0.010344696207665633,0.038951147004774006,0.04122552456800213,0.0426609914328127,0.05444513888401009,0.037590196642401597,0.02968490789608325,0.05359286870185776,0.045898760775040896,0.03180164792509338,0.03403477654074061,0.041909948346681096,0.046542187766679295,0.046743828362671484,0.03331884296854522,0.03357975578358939,0.0418417708282155,0.05171275752433768,0.03899831645461343,0.020173679903343372,0.015602509284603605,0.051218027680442,0,4622
1.7787012279967185,0.38357678941005324,1.732316142217922,1.7106680873480515,2.2630452654039357,1.6296218398625657,2.1014509204271192,1.5454315647372587,1.5427718463443485,1.9454180512619121,1.0307102019981933,1.6824099571335973,1.2702733893023912,1.6665702312829105,2.263255590018776,2.2633428695371336,2.1896783475453576,2.659745515029763,2.3879876264310353,1.7622342881978115,1.4660043124336353,2.4532668216842994,2.3015063864888363,0.4029874554564836,0.08136262061137033,0.3973692025079597,0.2840119681048737,0.417267593795531,0.3069691485910761,0.42789876124384574,0.5914224339559082,0.3890072755199294,0.4474204791868988,0.37158601399640523,0.4411192348462502,0.37575399031336537,0.3897486410893932,0.33647208656333183,0.4108320128846714,0.4418114109963902,0.46208845526771675,0.3357487392498895,0.35071629229598483,0.3292880559061905,0.37180752452834287,0.5611689804667629,0.039142990524401816,0.013946119837652107,0.02938626867570898,0.02835444389103737,0.05025977514114069,0.048428512742946045,0.0404445682716758,0.023798501247106855,0.04474407307811668,0.03593007617784183,0.05524241073352261,0.040541383985793454,0.051096809233222934,0.05057944938717217,0.03638694296681448,0.038414226872501296,0.04885297819444968,0.05098410298109694,0.0497553155628241,0.03128354572362008,0.01609196805446015,0.029349585048050984,0.04925652726488673,-0.03987900470896972,0.013019902584924093,-0.05412530367511794,-0.020388535572335165,-0.04543226682683151,-0.047746699867016296,-0.03862430328666486,-0.03627675669481065,-0.053986174247387414,-0.041700973836843104,-0.06012529917732349,-0.044441226897690214,-0.06602135899795787,-0.05661545093448393,-0.04101697427018146,-0.041687189999506505,-0.05720078391114115,-0.05023073756993804,-0.044318162841842874,-0.027444790642137895,-0.019320018449700424,-0.020283393722320603,-0.05582452774852275,0.04127869633560744,0.012032965024222752,0.04444445707987355,0.0450572491258772,0.04593766773472851,0.05821989355984149,0.03366159421040985,0.024257014593191413,0.057542589672970976,0.04383670135142567,0.041391231643681074,0.034209739431193625,0.0479592169244305,0.04756054702666089,0.048626707819386765,0.03383070056784164,0.046757124944330146,0.044659713073797076,0.04663539131326834,0.031646925816912405,0.023876680043249207,0.013053009299391278,0.049598730504414684,1,2579
1.653820648679505,0.41701906400595024,1.8273481362219273,1.691778438204074,2.220750397995623,1.7039157449175661,2.020923788993029,1.7146421458225862,1.6009796850016331,1.9437570593424764,1.074175918220308,1.7341094458640085,1.1859712525573127,1.6226957228341878,1.8846146806607749,2.199215357260929,2.0982814717157527,2.573325613250611,2.4379804533330356,1.8816716029919613,1.4463249246360943,2.290505606082704,2.398935771101699,0.4156717816003211,0.055451307993575,0.37746599410651416,0.30019565605116116,0.42960363884410824,0.2981471560439579,0.4387184983149973,0.5620538179977091,0.39366211070562784,0.44688288398664444,0.3696549274302679,0.44337582034538875,0.39164762147862,0.408318544137485,0.38986583654441426,0.4233009927327852,0.46049044227895286,0.4662269106035244,0.36573582001030414,0.33554318553739493,0.34406924396233957,0.4513405267145455,0.544869926469129,0.04060697100138145,0.01007424579404829,0.03287875125264083,0.032164106535478146,0.04492072068582863,0.051499594089900666,0.042114568916694343,0.03333595936747895,0.05515261144075158,0.030577533814261433,0.05035527667514489,0.04193602788219349,0.04850636546482931,0.05282493693471191,0.03677289708108845,0.034510370852679884,0.04255004174198598,0.04233280971431656,0.054509443172500754,0.03690600887407839,0.021830045500282808,0.030940223631219472,0.04490213882003898,-0.048884743472684795,0.016993974477801675,-0.050372509373626174,-0.02098549295903861,-0.0447984997129145,-0.04853393997327111,-0.04563664037746023,-0.03773524516537778,-0.0584101913791798,-0.04062726743263577,-0.05765383286885112,-0.04689755030150925,-0.06254450580826179,-0.05321907091707237,-0.03471898377376054,-0.037689106993756515,-0.05232427360504753,-0.04667333074075074,-0.04706682781857998,-0.03727146554642389,-0.010396499188813342,-0.025182488887566593,-0.04934882449094596,0.047259203110808584,0.017657434938374197,0.03980125631916849,0.04418548558860388,0.04482347626493742,0.061844038568117765,0.035605746655919854,0.025484608815876428,0.06128610572631526,0.034441129693483445,0.03913670189676387,0.03859341300292295,0.04333322499774242,0.051575665725718825,0.04481937269157708,0.03138850488698855,0.0366058092051977,0.04166337993968506,0.0524685714496676,0.04180150133529176,0.020323014479575026,0.019111932841961526,0.05357327054237158,1,4938
1.9436982075391922,0.35955119726471063,1.8210514187691105,1.670796936807941,2.303978819434315,1.7624565951826083,2.1026567274013894,1.6303323814928994,1.6348584656498557,1.9726747575518226,1.1212413865210633,1.7790120665566436,1.255001485810081,1.6180754633378487,2.1990163230473296,2.341820023323589,2.3350892796028293,2.57988176815603,2.365902026381784,1.8269609825882214,1.510719998514676,2.3349700113851375,2.3729309584111324,0.39915952340834177,0.057136111183345925,0.3760159670260441,0.29064647584100095,0.42431956651022085,0.2864518984562656,0.44192570235205214,0.5761355928152063,0.37397440208270427,0.4491318267307699,0.36663304203858793,0.4338744038322675,0.36814778953476257,0.39882936724194856,0.34765446729007243,0.398507940720024,0.42605804901795236,0.45979925584874,0.35430853687803393,0.35759379327811214,0.31871599331142847,0.4179581521546165,0.5594448192284841,0.04678917050043264,0.009293489893032084,0.03525904640561431,0.029403913636209485,0.042427624973048285,0.05670464357876799,0.04137385663446219,0.0415374258852878,0.05314854080262235,0.04090572443684461,0.05828290527165426,0.0442535098036115,0.048110859279337205,0.05080499168521546,0.03850950853536976,0.03549064841859881,0.045614672041846306,0.042104836981037015,0.05473896512693424,0.03738825313287171,0.01520680840576033,0.031107888704221223,0.049613840479640715,-0.04941811376222226,0.011948559898828634,-0.049841869089811704,-0.02400581938099262,-0.04199609684557652,-0.05275796091252845,-0.04040078356808237,-0.04621447038805141,-0.06027370000785187,-0.04433063396437974,-0.06532103797933692,-0.04613825203759313,-0.06055413326791652,-0.05855361877904733,-0.03698556471086738,-0.0385789163927969,-0.04829431006834688,-0.05108129675366696,-0.04506037609300874,-0.029581182680487466,-0.021852137688066375,-0.027659350652983434,-0.0491270591286773,0.03915504184290553,0.00789182613528855,0.04058506232416137,0.04530545066159686,0.042179085080765163,0.05899691720396164,0.03571290247893739,0.03311939381798377,0.05346550355196254,0.042892034420545386,0.04215845483759892,0.0323666650234642,0.044375573062019474,0.04834065952767539,0.04656178929387986,0.030174753864948035,0.03666264914293754,0.04302459177186718,0.04573650716932412,0.0377345193335057,0.024044965986541437,0.02138715327310868,0.04696859160432649,0,1594
1.8571440284995666,0.3453464059606418,1.8606541095931293,1.720388784031344,2.3505080163041514,1.809264659601425,2.1673411848265003,1.6952899054785844,1.5575102460932158,2.1590602910157193,1.0463497987815882,1.7025502970053314,1.2370653297172298,1.7521718748705095,1.884909780488209,2.4035904740778995,2.312827745119317,2.5443187713539888,2.4371369604925635,1.9851813168864432,1.4537805880307801,2.3384787424823994,2.2902736959054004,0.4130384587469241,0.08758664130722162,0.3811675595927384,0.2994535032258983,0.44352440892069345,0.29093834372490657,0.42673164939135283,0.5885233938917177,0.3954697004760192,0.4094848998617102,0.36913703837118034,0.44469215366622933,0.3690146206500581,0.37387016871826995,0.3986001573968192,0.39899203294871544,0.4394345914454421,0.4515522498236481,0.3704955538006617,0.314006143234037,0.3276069488429821,0.4343326401209288,0.56073544576579,0.04311967559561636,0.011197646891997131,0.03390913676634896,0.02606056152027813,0.049125160432544404,0.0571506367107648,0.03842736358358517,0.030602032761053416,0.052078999122854824,0.03633724330678673,0.0526721582723424,0.04778093603761225,0.05593322594493663,0.050851949210506064,0.031360291253499,0.04007861202864994,0.0476324944795514,0.039590297033651835,0.05959072023781456,0.03271654322084902,0.017927828533160387,0.026668859492218262,0.04522430835205386,-0.03888044759572119,0.013444776293793096,-0.05129320621445794,-0.025718754318739413,-0.048206077386205165,-0.05214838373030474,-0.040034140881737804,-0.04134088515830225,-0.05618626937357298,-0.04736162647546021,-0.058252243148478725,-0.04777761445866396,-0.06106458659819008,-0.05729954176909839,-0.034118162070287665,-0.04315770063964625,-0.05000090188087857,-0.046331219095177456,-0.050016206763637064,-0.0319164629076643,-0.019130262599211238,-0.027012822742998398,-0.04842383364383797,0.04353192563002227,0.01002637019334042,0.04166210873180373,0.0437067127859126,0.04944267118114864,0.06187448095779692,0.03714245639845306,0.034777210917706594,0.052719343793568546,0.037228246327931744,0.03744415480145808,0.03786186915798383,0.04884544513746204,0.0481690503002706,0.04458312993200221,0.036421865328193886,0.035853102841734805,0.03941893154106561,0.05417864435280629,0.03400538510040596,0.02202392191321714,0.024047123729198303,0.047295759795169715,1,1508
1.8620925659926804,0.48028817059793183,1.759818293055851,1.7242614948362673,2.199035850786196,1.7026448096091487,2.212411859763005,1.6187423295676715,1.6805719134563326,1.9384680400493879,1.057072309120929,1.6509200486343312,1.1116900554074725,1.6763244901869316,1.8696960171887798,2.1685305356516316,2.1406992107306158,2.633124351859924,2.4868401482777216,1.7831599162766552,1.4294369652942334,2.2641042348867857,2.3976602714471613,0.43094135516068177,0.07112241504104591,0.39072351272888695,0.29018882267997165,0.43415450775343645,0.30325400458140156,0.39996822360996903,0.5888590825990107,0.3801822432728053,0.4357315017852354,0.3678672164462677,0.44340410653833223,0.3964000304283859,0.397063053782459,0.3798412293975991,0.4472932065568016,0.44030026158472835,0.45820829654478634,0.32605861962719124,0.34115225354878487,0.3327147474059949,0.4336805328695146,0.5445026527855744,0.043289026864097524,0.011128651816908572,0.03612853044560209,0.02706467133382181,0.041634898768893217,0.0532769572512366,0.03618296941567502,0.031077178358946883,0.05404339337652724,0.031268811777011664,0.05270946435954183,0.03896097153590639,0.0417785813116583,0.050131309068069466,0.03672485915830875,0.037660728258110766,0.04404347953532298,0.046633624588229367,0.05247786513191076,0.035938289794654285,0.019567280219008512,0.030328690255083904,0.04670129635594846,-0.04750107479604681,0.011165512904624909,-0.04906569685622754,-0.019672228449988845,-0.03924557643334336,-0.048730532346373236,-0.03947222527943504,-0.039456045264695816,-0.0675856289930571,-0.04202264169329354,-0.057227459660745605,-0.04926582229407227,-0.04843081147387426,-0.05418574180477497,-0.038846975287222966,-0.041886061590015004,-0.04624210738646223,-0.05213357647523193,-0.04370460531179743,-0.035746697342021024,-0.019231265673334948,-0.02436037782469269,-0.05514988948366917,0.041011018621537845,0.013137735085781754,0.04102950634962532,0.04596006421067432,0.045519004053324645,0.055447627762598165,0.031745566857033475,0.021447216846864615,0.06359698132983377,0.039029720201302256,0.03840153963554258,0.03342393670226407,0.03743996531854139,0.04736126725769851,0.04829472162156209,0.03464614799144597,0.03414366214885706,0.04370825093832181,0.046026593430587306,0.038472545650428826,0.027343949101718494,0.02044962004074623,0.05374818125620463,2,822
1.9036108057742371,0.6372193226957754,1.9683224769188363,1.6512353518360317,2.1981548438342653,1.7252866728342648,2.1929580572927523,1.6558629660711603,1.4446482874408137,1.8812432790369285,1.042222645172498,1.6196178632809257,1.2416005676121136,1.6146446774439602,2.0167171476961605,2.3673332836693697,2.172494689606574,2.695996779304646,2.302964249593077,1.8428573002444604,1.4852894484315056,2.4683119215955402,2.358408219029287,0.4058607313254344,0.06124322365898072,0.3681911126820967,0.29468781209493783,0.4442238959612999,0.30541603506923115,0.41865138084495696,0.5880321832369951,0.40710479328058025,0.45463476512402906,0.36746519133090894,0.4526259358127681,0.3715984731713794,0.40392740101366365,0.3790586674506226,0.4015671842467192,0.4642053062224588,0.44705356347127156,0.36570390655592466,0.3474839375579663,0.3209886181294263,0.4076888629394552,0.5551624572621867,0.03937909178170841,0.012799040753122982,0.03153737127411776,0.023012596840688772,0.04178191835210552,0.05712411732030913,0.04210515567693824,0.0296850133681147,0.050538746106781274,0.03292307852669178,0.05742880949805622,0.03953197259714381,0.04263640350478676,0.051194248392835956,0.03704901081701703,0.0366070431478762,0.04463415783321449,0.05047042083540176,0.052650866414160925,0.03531865667935743,0.015671627678232627,0.030365921922580606,0.046478893347196,-0.04880203202552472,0.011606669821699986,-0.04946185798918575,-0.017926241574252082,-0.04202399703379614,-0.051797085679515645,-0.04139376432789967,-0.03666085586990497,-0.055703500550576976,-0.04661193692259272,-0.06480591787169962,-0.051792023867521755,-0.05416271599276447,-0.059189008741584996,-0.036883681998299875,-0.044915075900171256,-0.0486767161824507,-0.049629354462536884,-0.04435366964788267,-0.036209691636116356,-0.01714965966812166,-0.030850871781616718,-0.052185977958561516,0.041452662873156104,0.006691271023220828,0.042996143977520725,0.03760598313500863,0.042039986140613606,0.056760902359089344,0.03462011752446331,0.026567488811008868,0.05215840878038984,0.03840536488521195,0.04840342648927835,0.03538324674633182,0.0412578750968747,0.04623341232844323,0.045482882897866825,0.028852272477169892,0.03386757202365648,0.04327417655534666,0.051693230277442104,0.04374731186079735,0.025918879362301493,0.01909553064905296,0.049179940762946205,0,1139
