a,a_std,a_subj.2,a_subj.3,a_subj.7,a_subj.8,a_subj.9,a_subj.10,a_subj.11,a_subj.12,a_subj.13,a_subj.15,a_subj.16,a_subj.17,a_subj.18,a_subj.19,a_subj.20,a_subj.21,a_subj.22,a_subj.23,a_subj.24,a_subj.25,a_subj.26,t,t_std,t_subj.2,t_subj.3,t_subj.7,t_subj.8,t_subj.9,t_subj.10,t_subj.11,t_subj.12,t_subj.13,t_subj.15,t_subj.16,t_subj.17,t_subj.18,t_subj.19,t_subj.20,t_subj.21,t_subj.22,t_subj.23,t_subj.24,t_subj.25,t_subj.26,z,z_std,z_subj.2,z_subj.3,z_subj.7,z_subj.8,z_subj.9,z_subj.10,z_subj.11,z_subj.12,z_subj.13,z_subj.15,z_subj.16,z_subj.17,z_subj.18,z_subj.19,z_subj.20,z_subj.21,z_subj.22,z_subj.23,z_subj.24,z_subj.25,z_subj.26,v_ES_AttentionW,v_ES_AttentionW_std,v_ES_AttentionW_subj.2,v_ES_AttentionW_subj.3,v_ES_AttentionW_subj.7,v_ES_AttentionW_subj.8,v_ES_AttentionW_subj.9,v_ES_AttentionW_subj.10,v_ES_AttentionW_subj.11,v_ES_AttentionW_subj.12,v_ES_AttentionW_subj.13,v_ES_AttentionW_subj.15,v_ES_AttentionW_subj.16,v_ES_AttentionW_subj.17,v_ES_AttentionW_subj.18,v_ES_AttentionW_subj.19,v_ES_AttentionW_subj.20,v_ES_AttentionW_subj.21,v_ES_AttentionW_subj.22,v_ES_AttentionW_subj.23,v_ES_AttentionW_subj.24,v_ES_AttentionW_subj.25,v_ES_AttentionW_subj.26,v_ES_InattentionW,v_ES_InattentionW_std,v_ES_InattentionW_subj.2,v_ES_InattentionW_subj.3,v_ES_InattentionW_subj.7,v_ES_InattentionW_subj.8,v_ES_InattentionW_subj.9,v_ES_InattentionW_subj.10,v_ES_InattentionW_subj.11,v_ES_InattentionW_subj.12,v_ES_InattentionW_subj.13,v_ES_InattentionW_subj.15,v_ES_InattentionW_subj.16,v_ES_InattentionW_subj.17,v_ES_InattentionW_subj.18,v_ES_InattentionW_subj.19,v_ES_InattentionW_subj.20,v_ES_InattentionW_subj.21,v_ES_InattentionW_subj.22,v_ES_InattentionW_subj.23,v_ES_InattentionW_subj.24,v_ES_InattentionW_subj.25,v_ES_InattentionW_subj.26,chain,draw
1.8774267449728264,0.491596621772154,1.7770500674757317,1.6511538158158374,2.1427484206830307,1.62424658715061,1.9094766165591477,1.6315396704034277,1.4696200138360818,1.9089555909832225,1.0177983189126232,1.6324464477111633,1.25684668266477,1.8166820471716003,2.024728229167086,2.227320862828518,2.323976224611048,2.7199829853526607,2.3347319477110577,1.7209215972171084,1.4015475211770019,2.257905673999964,2.3317508186394855,0.422178822386406,0.06391606470263037,0.380392146100697,0.322784375832359,0.4265630754057756,0.3155975095108164,0.4620400831216844,0.5879894993778665,0.3988464824936599,0.44749713517681433,0.37046506817362623,0.45719020947460964,0.3761239995552516,0.38300632999156353,0.3824237954032669,0.4322352285825991,0.45146048846959264,0.485962267984413,0.37633228399030083,0.36231463553211296,0.333041174145038,0.47701739532657733,0.5580854313404132,0.4960605946504586,0.17026325301530995,0.48820523511848823,0.5937059194034833,0.49578317641749103,0.5745731783251758,0.4632893179503886,0.5238320927283373,0.48112955499207016,0.46943823294576964,0.5049576004378359,0.43267951632938867,0.4080663113543122,0.46826400018360625,0.5879318583458519,0.4405517273468285,0.4140734976071503,0.4196397423117028,0.5019852133284761,0.5354439733073959,0.5066644334614828,0.4067272409315679,0.4779682900881523,0.04076433845228322,0.010660633420220961,0.03501551378540937,0.028025704444355492,0.03914093969071952,0.057156752671896585,0.034289223558112106,0.029837282430178518,0.053758778681171515,0.0385847654544226,0.055981277808171304,0.042210646292583504,0.04642486670632499,0.05366303440852106,0.038966643504981704,0.0420538160087453,0.045276726328023126,0.04916865328979982,0.0572067838951632,0.03514980800978414,0.020027184468660454,0.0276163646764563,0.04671849285631201,0.043516612780633505,0.011180542768699168,0.04200869881806271,0.03420197854365584,0.03995466280296301,0.05674003357055679,0.033871553801625987,0.04018811188202338,0.058165623800281854,0.04422632728393816,0.046130920675262733,0.0400672565513236,0.04808083667177096,0.0550632599149954,0.040749573240000246,0.040457265548186905,0.046940292934902976,0.05441499583635615,0.05316826646339502,0.03779618801201126,0.023997002131467715,0.024601298719820305,0.05441752141656356,1,1346
1.845669466739568,0.36742256777044463,1.889834733240039,1.6846369820600087,2.408985791647786,1.6381828819701936,1.9780993893003211,1.6038490106709327,1.6338368614873497,1.9312120653766958,1.0297932425724303,1.6752550748912127,1.236329040877505,1.874719418747693,2.0010402431232226,2.3234990884881777,2.235840899952614,2.6391546275851754,2.1365835258593386,1.8886964987034924,1.4194504734561795,2.311469744712305,2.4678486072799473,0.4079309162762802,0.07196710588854577,0.386603579775289,0.32157249637094615,0.3992018275619058,0.31808384954381547,0.4178655757066375,0.5872409870967339,0.3886449373976924,0.44911403142754047,0.3726628745390377,0.45791963174433964,0.37639013016966866,0.3680726837703387,0.38443570837217683,0.4291177969843836,0.4420060733883936,0.4813874931668119,0.3872294096956294,0.3337248135856114,0.32579811833242456,0.42915478080503106,0.5430833703706277,0.4805117094772518,0.20409745939923785,0.48951412356198604,0.6105868436132752,0.4994269845986171,0.5690801638647363,0.45686571080795096,0.5446840223635141,0.481409262398856,0.48712374413297443,0.459508568190136,0.4518429097887276,0.40635348933894705,0.48102046288361705,0.5640541490711896,0.43825468758198444,0.4144070160277202,0.4129872761838446,0.47987166908302925,0.5653879851266942,0.49991614238883353,0.42062335518540944,0.46529004221679704,0.036809984184964034,0.014404722022041547,0.033793561267965976,0.028192472421604733,0.048291089289279984,0.05866093384280621,0.03783944791519922,0.027844771692378163,0.055275029019048336,0.03525787511005701,0.047677899848228594,0.051964512456452394,0.04264697273228771,0.05044584349596434,0.03522354398731828,0.039437555244623404,0.04993561857833156,0.04916535156684807,0.055329423720262186,0.03515893138392698,0.014694386192817113,0.024359637526323308,0.04697518604807902,0.04205872020831125,0.01041507056674296,0.04302683942588825,0.02990946392451837,0.04677962140072567,0.059634485285237,0.03322271124477501,0.034492481540221255,0.06514461963141353,0.041223468986753324,0.04260853178255834,0.04134429579653784,0.04823343919244179,0.053757336078217234,0.03861974629315634,0.042268836994018615,0.04896771301772483,0.051191607929307124,0.04909056316149347,0.03721768471751878,0.021344576799841933,0.024765180907093596,0.04911563523399463,1,4243
1.930397244001543,0.4893674767029028,1.9389061793472224,1.7169770905245303,2.2276297027652894,1.5810770969836911,2.002278632120035,1.667833013323564,1.578957109920987,1.9859889588497794,1.0067474069837574,1.6477157311006525,1.2425442425492688,1.6534337795016159,2.095649702086632,2.329444916185732,2.2133593550276363,2.843807055495089,2.610294665730502,1.8143171390899138,1.3709777038605409,2.1325664465846232,2.4577500804989016,0.4085898646847461,0.10050460155696167,0.37730142707552294,0.3141529962310301,0.42259297769654797,0.3142367622228218,0.45205110338218646,0.5761986824575683,0.37706587742350367,0.4282674205247056,0.372420040679248,0.4586516976034037,0.3755508884707568,0.3970833661739575,0.36074404265641424,0.41549541689322705,0.4398291642504771,0.4701634894853013,0.3174438212238069,0.3633479534666183,0.33686765692792675,0.4741025309691891,0.551688543697046,0.47417609352263246,0.18362905584530548,0.4901373604913486,0.610624369722656,0.473482635698743,0.5559469848327737,0.450606714075914,0.49997221382793156,0.4728488457827922,0.4791791963452321,0.5048584936751526,0.41651090602278124,0.40606173200764606,0.506217876227669,0.5482826488144109,0.42695037328586466,0.4141579730209775,0.4253392102162601,0.48135234266660076,0.5446768711220606,0.5051862517750004,0.4266150813456846,0.4591509820947548,0.04477173146096468,0.012869027561487681,0.032051343335632386,0.024119980397633977,0.04223272146769582,0.050845794987065915,0.04100215707483577,0.03165704190224046,0.05627349552116235,0.03527618474252733,0.05468818659588192,0.04338803410112385,0.05641728876486815,0.053256579648688025,0.03701941594495554,0.03516634752276327,0.04092493601910811,0.051345088113342936,0.054723551707876475,0.03653527671342884,0.01978687337911661,0.03022308273488402,0.045744335878968284,0.040600827761887504,0.013229403118266835,0.05053601669225898,0.030117676350449936,0.041438065723932015,0.04854242341174422,0.03778670909016979,0.032693933148247686,0.057643925707572055,0.04799262332758984,0.051118211511459524,0.04380620997235122,0.0513292650081979,0.05252496187260155,0.04261877649205222,0.03320571152000424,0.043498293217519426,0.0515191593190316,0.050388855940555616,0.038159156999706845,0.01809412779863249,0.01646624043022313,0.05762820527861878,2,426
1.8757864826077166,0.3853008650187234,1.758887985819425,1.6016810840390583,2.2374758523748155,1.67246909501807,1.9984687322257115,1.5497926275985798,1.5319030708424748,2.0481957934033237,1.0449506847342975,1.6736734051238271,1.1906192604440573,1.7689135194866308,1.9262088172419805,2.1074916849542342,2.18496915224394,2.6105693503447354,2.348631307495058,1.9746900428978202,1.4045101590866853,2.3489894971909138,2.570949731075341,0.4121992630072754,0.05834163558472562,0.40444911641214676,0.3246668567517009,0.4360183712287182,0.3222079712182996,0.4472412164610565,0.5884273212054386,0.3793647391380331,0.43502313022383454,0.3691469912132636,0.4368028586587707,0.3766955084227193,0.38851428728623383,0.39276411482163415,0.4289628384273706,0.43815761370348666,0.48866087559754484,0.3478419585590852,0.34044845417747244,0.3330152314364994,0.4339033413784244,0.5389730593364424,0.4861074967169877,0.17458083337275176,0.4866396656182214,0.6032571812566542,0.5036078457753324,0.5880122200431849,0.442461790198306,0.5182673194725695,0.4689616634770947,0.478218547398033,0.49964127246108203,0.454456912366939,0.4376311055236189,0.47147296331810873,0.5362621951440114,0.4537618175362489,0.43844218177935484,0.4374267809241284,0.49109277837800086,0.5491042678682639,0.46368236331325036,0.4011203897996116,0.46142194550892385,0.036423196946871995,0.016335573470473833,0.03284946221316232,0.01901725070838727,0.051210585453539154,0.05247614991535339,0.03832334263255862,0.02748421969614647,0.04620012426402432,0.03332584222805343,0.062374631845853165,0.043147009904900974,0.04595473146641903,0.05440032515021176,0.03549530656129199,0.03732943256608287,0.045385835442110445,0.04789395687478144,0.06033264065803576,0.03170201703644929,0.016740969056142634,0.02394839095259013,0.046262063474280885,0.04140115636901468,0.010754443269400563,0.049130142267258016,0.029738869889267064,0.04347857252254905,0.06082821141705991,0.03711453793516474,0.029849161235016918,0.05373844445854611,0.04376109485495393,0.05413490974778825,0.040385541501292886,0.053144350718273545,0.05250602620507926,0.038600625832958355,0.03718613639229081,0.0418929220016388,0.051492049564777154,0.04922895273432981,0.038791669847759516,0.02566604080036889,0.026051367222244992,0.05472729983258333,1,4578
2.0243438754475855,0.47833130355182507,1.8570685160467462,1.716782996686916,2.063550631292687,1.6699163598118585,2.0731943580339847,1.575395643118924,1.647910704188002,1.9730973078020417,1.1203269702986547,1.7392764030336427,1.246107761647995,1.6454203455542886,1.9928522379548301,2.1539739556961353,2.191016476912138,2.830641382611537,2.143504558243514,1.8635821822227654,1.4328745566887666,2.290135122447036,2.4026371159594824,0.4103936863626044,0.07528794522782181,0.3813486462038929,0.32855562822090933,0.426071142057976,0.2947162808724615,0.4070387483948061,0.5847707101992414,0.3642084668232695,0.4463374920672945,0.3628978258328333,0.4371453721668056,0.3713777511555016,0.39632866516737003,0.39846662143700845,0.424131624999181,0.46067872829946394,0.47010401318760053,0.3646300638636209,0.34026011575145854,0.3223618496608334,0.4474644935170364,0.5591788054956925,0.5068890154309729,0.1974676517297365,0.4628865031256482,0.6205282498400287,0.508466687468215,0.5586432213555094,0.4708195815654678,0.5244788247014915,0.5085565669012665,0.4841939771155904,0.4958997263629874,0.4332269326317603,0.42931166865913606,0.4853131303922193,0.5742446766251753,0.4265983370800917,0.38398587527691663,0.43529943101387597,0.47214756116962575,0.5189785349648102,0.4956401923629788,0.4134839018986212,0.46070962997315046,0.041950281915898446,0.011692742835381046,0.03490990219955554,0.02308842815443605,0.03614879039849579,0.043970521536924156,0.03701673334737246,0.031021064008898435,0.04679933354013353,0.033228764240886284,0.06019071596233667,0.04032953277892298,0.04273800861491089,0.05341193775232778,0.032805474869282925,0.039485113156171626,0.04838137509997283,0.047054520908686386,0.05249956323950983,0.03772259655749038,0.019523521090556686,0.026387735645452274,0.04879053848039321,0.04656634337099488,0.009915328551041859,0.050288507316442244,0.02599105180120541,0.03740299851602322,0.04602309354559817,0.03611325789035806,0.033578028344406215,0.0558806706085517,0.0441022155814021,0.05314343318575522,0.03964055151949372,0.0452517187681307,0.051951226092297555,0.03679525102515557,0.037073347470726735,0.04768231254643155,0.04916007535657076,0.041247659955527434,0.03360237200693936,0.02077960490916632,0.02307064030292791,0.05416702409253604,1,1864
1.9535122861446197,0.43991959286615634,1.8570413893094158,1.7052912615104967,2.1913089159814776,1.6171923242194497,2.102146355223704,1.63638483629486,1.567978524374071,1.8346015871380406,1.0521148625191876,1.6270962079897653,1.2997196344356494,1.648090827040941,1.962804940089106,2.375856628970223,2.160687659522354,2.526557354214637,2.269432241347992,1.7953336825392485,1.4261612281809395,2.34184177233055,2.425005916801488,0.41782498766073883,0.06696220022110294,0.3753095173370432,0.3265465643958022,0.43234830325959817,0.32110051464813355,0.42513999145059483,0.5909512933921953,0.39052611572049434,0.46230982044383845,0.3749855905674801,0.46726490580537944,0.37214884707909557,0.39784765889693174,0.3843028474960248,0.41034548940539567,0.4857027122498189,0.4803816415482187,0.36809242445968715,0.34594228122239407,0.33174830392267823,0.451578091510205,0.5377236566495771,0.47511003667192725,0.18278829833604895,0.4751328941384668,0.5964215626275267,0.488243876132684,0.5467969898818388,0.4757791323416019,0.5197496277032576,0.48795801355189655,0.4792405825600342,0.4905543282590409,0.42461810408847944,0.42595053715932224,0.49171598505818637,0.5674619618910477,0.4586263470603402,0.40319621754856894,0.4270615838116275,0.475811520229642,0.5482107352144949,0.49925818961902413,0.407663260140957,0.46379574955489805,0.04517992074569853,0.01762195323428576,0.030686641376357293,0.025810029563632084,0.044895308052102414,0.05088656799186308,0.038561995417965095,0.02961558942898156,0.05158517913076819,0.037471634639629624,0.06467017959868467,0.04016295269128116,0.048159201190215786,0.04560700152529615,0.03499679255778494,0.04187027949193643,0.04284492555440636,0.04753136952079075,0.053540173105779645,0.03445409611755437,0.013924044043084172,0.027330894385468717,0.047417508401067274,0.047878363543141386,0.00874223635491617,0.047256506691840366,0.03217985012542485,0.04202215891341625,0.0539359855953654,0.035363427387274965,0.03848947994003828,0.05757260577887771,0.045530823372676915,0.05381949100376324,0.04275856005379237,0.06132288489676739,0.04293958120895182,0.038088027350458326,0.0393225444051272,0.0415637739441976,0.047390768020386505,0.047905980938405396,0.0351011398413143,0.022820384644980773,0.027960715759254354,0.05335664224095703,0,3281
1.8623360872148798,0.4454850078696415,1.9120524655760476,1.69911646287989,2.1619156812127103,1.7071244938067964,2.0777908061279744,1.5784883611023741,1.5974191289474042,1.8637732237392937,1.0324390861314947,1.6818263478783615,1.3312489353829324,1.6652844337392212,2.130134774959248,2.258660436484889,2.1967430165099207,2.5952695113449966,2.2183987903085836,1.7595437448955156,1.4405443192330734,2.3132432474129874,2.553376568684532,0.42866439533847833,0.07116010631743029,0.3538077889240313,0.315721306426475,0.42536297631464304,0.29898834936303315,0.41322881135353945,0.595588631522503,0.39196187918159325,0.4587262138226769,0.3731989928277703,0.443921382872923,0.36873973847378455,0.40012454951693316,0.3876017189472954,0.4408615194100359,0.44649360504599395,0.5007098737993532,0.38360819353155784,0.3744735025866034,0.3338259887000544,0.4471215589932873,0.5466096389935806,0.4893565894525317,0.2258547083657818,0.48482381736640034,0.6344968169699452,0.48865937394943654,0.5771593780675092,0.48246674635739406,0.5304391307175403,0.4789984077065889,0.47752101188206864,0.4710948364024781,0.44433866294767593,0.41175413393522986,0.48777581988237895,0.5660537866249195,0.4659280877568273,0.3989336336520543,0.42264839840254914,0.49753216159807445,0.5655594592337556,0.4880179783072138,0.4076830291228831,0.4529610945000557,0.039169545052272915,0.012719295634202682,0.03565230234757504,0.02386701458761385,0.04361673583256468,0.05169482923612598,0.03908518228529883,0.028977588770651614,0.05273274451943924,0.03646650076989682,0.06027335096687936,0.042459090392374194,0.049007821820760626,0.05007354340837834,0.044271210499043964,0.04053777908695634,0.04445751259789652,0.045767169856909894,0.05343593356227848,0.03793842477599929,0.014110662062170156,0.025358565744650223,0.049050279340537864,0.03597494191064788,0.014396243062226383,0.047816003121168474,0.02664193575212458,0.04209043228773918,0.058989449802888935,0.031362988771548056,0.03132397343297363,0.05666707943601647,0.03871183807885342,0.052540187750752525,0.040818092574554925,0.05314055170627081,0.05021802276449014,0.05020048956639191,0.03937595845133116,0.044457844228689584,0.05083343614584414,0.04454563458396413,0.036843743272738816,0.021538321124676584,0.025324166802110495,0.05897436538336952,1,3034
1.9495723651658823,0.348537639996602,1.902885090409643,1.6668351876636094,2.0987984191166165,1.6484663298722946,1.9989954116514488,1.6088673466000187,1.6613603032369237,1.890168964373516,1.0232320460969622,1.8503610725217459,1.2851441525370626,1.6731934267863873,1.9806185547346824,2.2985619127608183,2.2011881206548787,2.791444057332721,2.243524869058997,1.7985560139680061,1.4518024003458074,2.206498394817659,2.523205218970011,0.4099642871437371,0.07196843768355757,0.37498064716217955,0.313325510597813,0.4448685202970047,0.3182699923351715,0.44880362634016996,0.5832284713408875,0.36749389056742054,0.454268280580566,0.370072400717204,0.4294889530886306,0.3739534404305223,0.38125784103954463,0.39667465920509176,0.44058819955593004,0.4585695031157172,0.48409058913421615,0.37357137321263406,0.344832534234613,0.33134026257064436,0.46181689490583216,0.5417802432036406,0.4873953076190612,0.17820039530394005,0.45712227978852354,0.5995778512678112,0.5044576722357402,0.5634138772884946,0.47939117999641423,0.5312549065434891,0.4863115172953296,0.4849154764039117,0.49670574394040967,0.4307276736624423,0.3854766160995892,0.4905720637077397,0.5775095104625726,0.42181696303159466,0.4084429674735272,0.4112833755862966,0.47754276668740053,0.5453752471955248,0.5221656577482385,0.4567242725246447,0.46077478403524613,0.03728150795831776,0.012963579010345068,0.03599368140911292,0.029973647270984814,0.044147147609665656,0.04751225994076389,0.03410865314091633,0.029985669854615444,0.053369817290685156,0.035155417336998465,0.05532127551118325,0.03443141006013938,0.04847668371677095,0.05407115199985482,0.03305244538749611,0.04216765717400526,0.04786202153637516,0.04630917504994417,0.0541902986085225,0.03417996157516064,0.01843901883619794,0.024319828690235346,0.05229919757533933,0.04029862045663647,0.01002198664334912,0.03953885339735317,0.033317745731761196,0.04440277080319091,0.04937670456754764,0.03422805580966941,0.03654944584939135,0.055963084972661815,0.04725268347917489,0.045456019165194116,0.043029458438312115,0.04981920904076315,0.0452003108000271,0.043111639898039456,0.0428838431092078,0.046020537846344856,0.05461965410744882,0.044613659415933204,0.028730939573688264,0.023195626172041635,0.025134965438912457,0.05710771301796366,2,4014
1.859012939552142,0.41256554982666366,1.8601942195695498,1.7074340142457443,2.1626744345457145,1.7418648310643545,2.054215582379168,1.514350759824462,1.6342201248846755,1.9217620535234046,1.101892716535914,1.670428377988576,1.337535841500947,1.74535927817494,1.9281351532505475,2.1922405661865616,2.329010066667544,2.5342031830611473,2.4103503560957726,1.8265933214884622,1.4663940926602732,2.1776915720842935,2.596364188069429,0.44148333850687116,0.07637941560965077,0.36845919493060386,0.30288650371192355,0.42527538203050985,0.31453507547951415,0.44740548042627637,0.5926668210773196,0.37920073195310916,0.4479883626825041,0.3681354915165924,0.44182144108510096,0.369294102307204,0.3826865167667398,0.39302966200553163,0.436494416203585,0.45665510510494545,0.49616687993830283,0.3404993749479723,0.35163108827919426,0.3283645688357444,0.46589353941326056,0.5471784477365352,0.4890387226618256,0.17150678610427886,0.46728364658772015,0.5957168469524667,0.5021033654229727,0.5594455681881813,0.469852089695755,0.5127779103362002,0.4842746690349653,0.47960271177905445,0.4719343809273431,0.4243669307891438,0.41663240470881924,0.4745485602234099,0.5570753412623842,0.45361373143215195,0.40021139637190606,0.44093581404753235,0.48600624586188235,0.5456127719009204,0.5082295383756893,0.41465098514764437,0.45733554921053854,0.03802264377855226,0.009849590410800566,0.034406906898198863,0.02369657129501842,0.039965511818987054,0.05981403193728928,0.03691095611396585,0.029557140694073752,0.054052154030662006,0.03719325064078624,0.05791739863084941,0.03591634629017434,0.05275510245032661,0.05033158277885173,0.03824815504891783,0.03821853340700426,0.04563487708309241,0.049351287700598004,0.0552738345539726,0.02569839951792178,0.014666873688684908,0.024486025966102012,0.05182705252221545,0.04338588198315863,0.011002082483208983,0.04077678786933064,0.030014480674711408,0.04288239760655481,0.06207251902255825,0.03641709911130136,0.036701096829751464,0.05961286463994871,0.04179912112156873,0.053927827967995806,0.03738004398872458,0.05134897512298708,0.053692823765792944,0.03970027408459687,0.04007415300591692,0.041337742709419735,0.049761394569387024,0.046479307138023424,0.03538606283693131,0.019621246535146176,0.026048349212633833,0.061448113937416844,2,4251
1.9943012410289436,0.6395589761184728,1.7153303001974853,1.7306838084058627,2.016306420521591,1.70313914595659,2.0463355713625204,1.6379832325694448,1.6500847156493623,1.9517818409521184,1.0855139226435409,1.7180638732804925,1.3240873559470177,1.70002315232311,2.1442366787526788,2.274015235196728,2.370529400831007,2.4720589869420224,2.4668350778222314,1.7076372430170454,1.4123058926417844,2.453455401056271,2.3442761543548354,0.3875395240589771,0.08977972069631854,0.3968537534899723,0.3073237310566598,0.4419797034360807,0.3014505286334698,0.430341085155289,0.5806267120521837,0.37884981438422183,0.46363747204495515,0.3697218527422424,0.44713961233634186,0.37145637082404953,0.38593394181558044,0.3817716143432458,0.42555303260944094,0.44183609738535057,0.5109413125132043,0.35189050288874196,0.3586201421947335,0.3337240674082624,0.3969577011005474,0.5473729505810029,0.4944440063921864,0.15918489648130463,0.46760502762778733,0.6138826203198914,0.4735052076953281,0.5412125572072819,0.47710770380861567,0.5326112501737306,0.46063547076937206,0.475803545698607,0.4884535849632625,0.46018541351181597,0.4227718910994762,0.5094883049540211,0.5688179796367382,0.43470709587598766,0.37372328262222754,0.4342569917814501,0.48587206158003093,0.5467141993320679,0.508397323548724,0.39228027376501373,0.4616949550491343,0.041127992755072125,0.016724579373735456,0.035305863229597015,0.025750484925911324,0.03963023433851261,0.0564484030081638,0.04171059531627978,0.034226459853517216,0.05550600715313027,0.039140049274084585,0.06636652342492738,0.03963678025436221,0.05097878319280332,0.05510951459751119,0.03775071170427151,0.038619518111525114,0.05455842979010983,0.04769098077079256,0.054944885138229385,0.03609011646025109,0.014091677028398374,0.02986613499265907,0.04175818969493629,0.04357248541957251,0.009676574235664082,0.03847522136316954,0.02917231206558736,0.042420089172407624,0.05298250271502802,0.036806393863196736,0.03382349038461946,0.06273757462734264,0.04389691810142951,0.055726410226412365,0.037679927797353886,0.05562376853238861,0.0523528715624884,0.04061861668859006,0.04043874248924708,0.050327479399173425,0.04814841104502427,0.05068089849163669,0.03553195858099831,0.02161065395725327,0.01975955364063768,0.05014515771707459,1,3388
